Cuisine,NumberOfReviews,Rating,RestaurantID
Spanish,2,4,LlIoIrGQFgrrutr3j5PS2Q
Italian,1723,4,DoSU8IPq-Py_YV3kYmXPfQ
Italian,1633,4,5TX0X8w5ssIACU_pnBEq6g
Italian,1097,4,IErfGS0DASSJfYU73m0Sqg
Italian,697,4,Ve6GVzzJpR5QIIPdcn6ViQ
Italian,1972,4,OAqsZMbjv66nOMqlimnYuQ
Italian,652,4,MOwB9YYd-Ko6nVgSB-ltQw
Italian,202,4.5,z7H9ApIGopnDnQaglnPTzg
Italian,2847,4,22nKUyCIbpnzR6R3_g1ptQ
Italian,2391,3.5,QObHX0yR6zd0WfksRDbJTA
Italian,41,4.5,WbkM29ZUAJtsatHEPBZtAQ
Italian,364,4,zg9Jrtx9rqTXeaqufSOxHQ
Italian,1287,4,V-FCEicobl5Su-R7EVJQNA
Italian,128,4,TzVVPWK_4dhdSEpNqZwIhQ
Italian,1535,4,WG639VkTjmK5dzydd1BBJA
Italian,919,4,vjubSxmdG_HoBBgd39geBw
Italian,776,4,LXdblKc5g1Dp17xiV-Am1w
Italian,91,4.5,26emJlm1YMFyOCezfgVk4g
Italian,663,4,04exhf1PZ79_Km9vHAzvfA
Italian,489,4,AUifp6IDKzmorCM6vY2fug
Italian,1048,4,16ZnHpuaaBt92XWeJHCC5A
Italian,1613,4,raqwXUBlnc0e8c7CYmxEJQ
Italian,1109,4,Vs8kQ4R381y27AH018gLpg
Italian,254,4,JLpEKUYAtzBRQwsUL3RPIA
Italian,201,4.5,R3gSQGB3aEmVpwbKIgOPqg
Italian,184,4,yB4ziqFM_7V8JxJas7CHfA
Italian,131,4,562aZEpTDdYKDe5hWuDyFA
Italian,157,4.5,kr5fRwdHtVwPPwSJxm9Fkg
Italian,111,4.5,Pu09oBx1ekEZiFt90PsSIw
Italian,652,4,hdiuRS9sVZSMReZm4oV5SA
Italian,487,4,dh5r9-SbN8xJ76XvnayWLQ
Italian,294,4,WG8vi6huvU1PkpY_R3whlw
Italian,672,4,V3USzFEGhuoXez4G2Rk11A
Italian,251,4,0axnkZlDiQcJVc06DDXxGQ
Italian,194,4,d15lwNLOlLSeaAYqPadntw
Italian,46,5,mtmEa4vFYa764G97sqQ9dQ
Italian,4841,4,a0IET3_yCFcO36OqGSsisg
Italian,91,4,IIsJN_ilLI36zGAF3SMCCQ
Italian,105,4.5,n-W54Fja1oW5u3gzYp9HwA
Italian,493,4,faukkggAc_tuJ4THYlf4fg
Italian,197,4,zjglOaCY8xQu3s2eKnLFzw
Italian,299,4.5,f8ipr8Wdy1_wHhw7JgNqPQ
Italian,594,4,goqTQ4tOD-asC_ZJBW9l7w
Italian,209,4.5,f_1BjTChf6bobreSRpqhsw
Italian,406,4,3o0W7asUgP7EEKn8iFWFyA
Italian,457,4,ZVa3-O6LMxZXSpKG0J1h-w
Italian,688,4,wZkZmjZEJDraLJgAalnHvA
Italian,680,4,I2lgw_7DUnwD92ND4PN-Ow
Italian,497,4,l7OsDvMOO3ji3fg0nT0QzA
Italian,1345,4,yZJbealagfujEkgesAl2hA
Italian,1052,4,mTWlEiCUEBlxBAkIikkB1A
Italian,372,4.5,0Tvwk0hvgaY0QVIsZGTZKQ
Italian,279,4,gyWc5qJRvu26LVQIShdR4Q
Italian,1283,3.5,5Akss-swwfyoSVeIsDBbvw
Italian,750,4,k5fd-RSdG4IuXnnGSQ5oOw
Italian,162,4.5,vVVmHacu2YAxKfpIjhfd1g
Italian,390,4,32VbG_XgkZIuye0PV-BxaA
Italian,88,4.5,q3_FgDWWuXcVGiNuo_OPBQ
Italian,782,4,J0OeDwmh5JBhid0A5GvltA
Italian,966,4,KCBfW6sWl9Gx-LvMff08jg
Italian,798,3.5,rJJiGJx3kfMAxtD7P7okHQ
Italian,34,4.5,Fit_iIDn__NPVZpVlKFBFQ
Italian,281,4.5,bdKc4CSJPv-XLgxVwrtPrg
Italian,278,4,qBGKigOGn_flCx1apxPzlA
Italian,597,4,Z67mgMkN3RfdPEX5mXsyYA
Italian,428,4,XHhRAKq6DArQXYhkgvwaow
Italian,282,4,xeC9vn3dxVVzAMR_aFwfXg
Italian,62,4,yQ7K4uFnxXxpBVbnOSR8kA
Italian,14,4.5,c4fhzEx1za54hrbkhZL5HA
Italian,250,4,fuS39acPaRi38DhSSwEI4Q
Italian,272,4,_3QRn51W3IoqBzc9fYet4Q
Italian,140,4,JOvcJqD5eCFrGjFa6k7vpQ
Italian,383,4.5,PajKY49h4SpvSr-TW3lwCQ
Italian,519,4,ugIv_ylUdqRIlx6AD8lTJA
Italian,120,4,tP7RR_9k9sDI2qGLlaaNNg
Italian,84,4.5,r2nIYBSyXny1-7XvsL2PVg
Italian,161,4,g-x0AcFbyiQDvnkeus0BLw
Italian,289,4.5,15k7iqFbhf4h8L01yggLqg
Italian,99,4,HSKcCmRFqzqG542Hy_eftw
Italian,345,4,h4VCnZ2aZ33mdenS_ZI7jQ
Italian,29,4.5,H_TGP2AgX3IUmzq8Aml79Q
Italian,528,4,DI_FoHY84hfzTWwlzF76aw
Italian,231,4.5,RXCCofQw1EjTcSN0ZeXfRA
Italian,72,4.5,hDj_0pbi4mFR5p1H1w6igw
Italian,129,4,ZUrGqOG2cetGI-KKXk3c2g
Italian,205,4.5,hzPBADaUBQEL30MGrvKsww
Italian,125,4,lgFApPVpbXnsIFw1CRJORw
Italian,633,4,Q1_UvNyONsaVS_VC1mD9Dw
Italian,1216,4,yi6jIxzHo-nbAOG4KWuqcw
Italian,365,4,vZ5-JXlJS75k8wmPNS5U5w
Italian,1421,4,pk89jzL1RsE9U0thf_z6tw
Italian,185,4,rpVX-o82EEOX8ZDnM28a_Q
Italian,139,4,o2SAcKbfOMkA71xUfyee6Q
Italian,214,4,Be1Y-vAEMgo7lqL5alXgDA
Italian,370,4,kIm0oeOaVfC9-2flLPVklA
Italian,480,4,MphfKkYFEe0BDQ6hZ0A5fA
Italian,1137,4,FKzpfWUpyupl4q74Jt8fTA
Italian,67,4,FNxOWxts63oDRKwy9Pbfzw
Italian,587,4,9iC39Z1YjZKbrrCANgzBXg
Italian,780,4,dc3hkLkAqCSxDWQzrx-g9A
Italian,117,4,IxwuIDcpRa7EpQs7V481Ww
Italian,165,4,tCFhIU4xSN6b7dbg3ApafQ
Italian,168,4,Zz-1pzGqrgParLQ_LzY0lw
Italian,586,4,6Z5OWpaeGGazJHR4LfThsw
Italian,381,4,uPe0efNw-uwPybeqccZ1zQ
Italian,708,4,twHJyFgUSd7wzioKQjE7Jw
Italian,58,4.5,aLM9irVFlNoVlS9dGuW_Lg
Italian,253,3.5,C8Ctyq7pXOPESK8cz_X2CA
Italian,63,4.5,Cm_knZN7W1MaFEp8MkBBSA
Italian,441,3.5,v64bMLxutTS2MWIrywBczA
Italian,549,4,lwfCl81r5a0mjxDNxNGC9w
Italian,147,4,4eGCuMwKRCCrYHOobEsFpA
Italian,56,4,M1DtTHfV7hstQypHpx9DqA
Italian,563,4,3qIISjUYn1tbqHXi7nCLXg
Italian,235,4,eWMuXtaBzf0H5u0Vf_zpjw
Italian,170,4,BeE1tVTCmorm31fwXvX7Wg
Italian,90,4,SHG9wQ5PfyXDgJDYkrPu7Q
Italian,159,4.5,E5rmVdrCn-0uwD2M9nkXdw
Italian,270,4,7EAj8VJX_DoKlZdCJBE4Pg
Italian,127,4,ifIfq2EwEohCgoKnG68_LA
Italian,100,4,0wzQPZvvbUqhD7D8JNkGZw
Italian,848,4,yFtOtTd7ncSjFF3QavQ5cA
Italian,249,4.5,xKIv_b2L2pUHmsoJ-xOepg
Italian,180,4,iQo5aJwTL_ZrXCdPFKq-RA
Italian,197,4,Dpn3cs2D-AfFAGDOTix8og
Italian,306,4,aJJlY5xvqS180wtRIHEWqA
Italian,862,4,TWH4MjLtN1fKlF-7n6YXHg
Italian,144,4,4pVVwr83eAdQva81lY9ylA
Italian,134,4,7S8g0G_Ndc3DS-kqsozq8Q
Italian,190,4.5,RUfsaabXoeH_FDKS8ocWjA
Italian,271,4,XfOa_KyrV7JSFJMOKckGMg
Italian,106,4.5,MCnexHfsclcOpLHS4_2U0A
Italian,237,4,lP4ynyBoeFPywLg78XkMmw
Italian,104,4.5,qrcu1K6f8WGMODdq_A8unw
Italian,98,4.5,JBthOvTegHbrLDiVaCAy5Q
Italian,613,4,cnMNL1O_dVtCdTyQwwOwOQ
Italian,92,4.5,h37t9rA06Sr4EetJjKrfzw
Italian,227,4,QhRQE6nOMLd00kV2k-IsbQ
Italian,2187,4,#NAME?
Italian,206,4,C3OlQ_y5LcgboyaKlpETYA
Italian,80,4,78TCGIG1eHMYdyvMpFdDbQ
Italian,104,4.5,iV5yy8EbjsPoYWtjRhB61Q
Italian,47,4,uRFXDG0vmjKQ39DlGVn0dg
Italian,62,4.5,7Tu5l9UfWVi_v3m4TwJAxQ
Italian,140,4,#NAME?
Italian,31,4.5,T-RXDLq_VEv7s1_SooYIYQ
Italian,229,4,l7Z0p-PkSwIDPLPY1TRl8A
Italian,163,4,cBmZRsZmUfBg6eMPPM6ypA
Italian,254,4,o5mMVFk4Hcpk2FuKfgTgdg
Italian,301,4,d5ya04K-2A_hI3Xzqe1HeA
Italian,202,4,b42PcC1nCP602fiXF0a9Xg
Italian,218,4,v1M1HIQBVwYatEF_iOmedw
Italian,336,3.5,hVqZ4vihjL1gFTD-KdX-Tw
Italian,349,4,GZvelhGenbfJxc4_SG_RJw
Italian,264,4.5,geNwD4ySIwA732eK2CvDZw
Italian,27,4.5,1OQSFZYa7yqpVj6e4lf4lg
Italian,186,4,0laCKZiHrdM_ZKdhTFbGgg
Italian,855,4,xsQTIeq-WLkp4ParkTQpMQ
Italian,179,4,JliAIBARXi9uISzNG26DVw
Italian,814,4,EegEULbC3qoMA-FaEjivtA
Italian,576,4,pxtno4adrYTjyQsxngTj9A
Italian,357,4,3D6UAhoKnF3A03rX_v5ngA
Italian,135,4,vjj3MMPkULJUCv8xf3XRiA
Italian,224,4,Mo8Q_bE6ehr00L2KC0DekQ
Italian,61,4.5,Dng_LID2JNnc6M6A1FB19Q
Italian,36,5,MTQpqHo-cCAPK7c9fd6zHw
Italian,179,5,#NAME?
Italian,37,4,cp72DAW5Ndt9T625RNsMsg
Italian,139,4.5,5MpWHGQ6Qc-M4q1KL_nioA
Italian,221,4,TZto7AjdA337XIw66AOpUw
Italian,413,4,C3E8CVVwzKtOv_sRR1WuRQ
Italian,209,4,PgTgzq8oKcP2r00YUWL03A
Italian,234,4,SpyQHasbnU5YkOR6PI4sNQ
Italian,87,4,ujbH5MZQzC2SSuRF3XvNfQ
Italian,44,4.5,v3YA3DF9wKY_aWCKNdDEPg
Italian,155,4,25npnVAlhRjguunYS8zy8w
Italian,248,4,3P8hb1ZOCA8IjEGfqpSpxg
Italian,673,4,rZ9OFoSqy8u4WECfh--ylg
Italian,22,5,Bk7METp9hGgm409E6EoBhw
Italian,269,4,8nXo6lNJlXQQIdy8Kf7J9Q
Italian,149,4,KL6AUMQI_Ae7_brkK0fy_w
Italian,150,4.5,NPnWsPxOpG91GHx74S27Uw
Italian,261,4,NkAUvrtAcnebxPB6zayjsg
Italian,641,4,LTi4_wcCVmqQeJ_jgTEbOQ
Italian,59,4,HCceFqcvzUbGFO5Bv6Q_pA
Italian,66,4,-7iUpGTNDdy4WjxLGYp-_g
Italian,22,4,MPblH3J1kpbNGL4C4U7RAQ
Italian,208,4,IEb99GmOvg585gmwmm4iNA
Italian,215,4,idxD3X7WfLFPZMoFnCRIQQ
Italian,277,4,UQZmhaPAMdZabid6ccvhTg
Italian,224,4,l1EdTmBBFzxQIZDftPZeUQ
Italian,77,4,wUoLj0v2cJ9T4mgebQqoZw
Italian,156,4,_17lSQzogvatMOhutxDvdw
Italian,259,4,PQd4M3cuSgdweWgLgZIslQ
Italian,183,4,5pRxCYQppSq0czjFDN9X3Q
Italian,255,4,pIrSHmLYW6Bdjiz-HHWd1Q
Italian,685,4,7_hGsGEkHrjgAiYVjrCFnw
Italian,467,3.5,E2zKMwHhz4--dyplQ7gf8A
Italian,568,3.5,rupPZLhd0oRSAmVDaeYaGA
Italian,568,4,JyXn_GCGM2DsNYIzgzQrDw
Italian,258,4,jnHbdsqlTKlPcmJ8BCP9-g
Italian,116,4,889z8wsV9R1X2CAp63wrsw
Italian,193,4,_V7YsDQ4Lb41rqfkuPzm1w
Italian,120,3.5,oNJOIxuZlrTYFWwAFMTdkQ
Italian,57,4,4ixWiPyYysS2i8LAg4qzrQ
Italian,540,3.5,MoyxzhaYIsJx-p9IuGGK4w
Italian,49,4.5,hq09sqXaYiEogbTrrJ9X5g
Italian,796,4,J9xVQScnr0lYWl61_mLXMA
Italian,81,4,fTNOwKJ9YbxoIShABCKXdA
Italian,330,4,jku9Fg8JsUbv_LQzg6PK4g
Italian,254,4,CZOZ_iVcW7EH4U_lyPj4lg
Italian,222,4,UjzSeETESWzramhdOdWKKQ
Italian,245,3.5,77llOAEwInvK-oC2AHZ4nQ
Italian,273,4.5,WYhRkUATHRyXZrE55MArbA
Italian,184,4,QgEre4IFSHxbUvHMe8S12g
Italian,199,4,HUY6yj38FXqAQvWUdgL0xA
Italian,314,4,6-ShONYFIM9K8HAUOhZVlw
Italian,191,4,#NAME?
Italian,80,4.5,gls8Eii-vgwKScOCNQWz9w
Italian,148,4,YFvF4r2D-wJOgJAOvanaZQ
Italian,49,4,14nTZtIl6T6V2YX6B9_WaA
Italian,382,3.5,hvi63FpI8TIhvVLFsvfKWQ
Italian,544,4,X8Hl9OezX-Yr9Jir3fsF7g
Italian,34,4,mc6-ig757TzhPpJ7TV3pEQ
Italian,45,4,hmwa4FyeLqwNTe6CNTA5tw
Italian,70,4,I0N_QtJy7sLiuW_vmvRIhg
Italian,639,4,tRIHhPKryUZ56SfIz6mLiA
Italian,112,4,gqFM-JsHftTRplYbPF64Kg
Italian,448,4,BA0_zeBrnugK2l0HHp38mw
Italian,56,4,iFuHNNBLQkeQOn0KoXHhUA
Italian,58,4,vEYEs9McRtRdKBp2XfRNZA
Italian,338,4,MH08_pIRKsUSwfkVYxUE7w
Italian,313,4,WmK7GXwOnLSTRN1ocyUThg
Italian,87,4,cpN0ixPR2l3QFA8Uf1BhCQ
Italian,1250,4,N-rwVhnEtXg8yY_TlB_KZw
Italian,569,4,iXV4FMZPru7BB_nwN_8mVw
Italian,203,3.5,LSOpxBBa217HxnJ7VnY2WQ
Italian,96,4.5,H5L18XZRHh_13HaeeHH_sQ
Italian,733,4,ZfyfGGtr7usMlsQP1LdU2g
Italian,447,4,n_NIY1KTi-R5DPkduEUKIw
Italian,51,4,LdWyeeV8DuYINKVTghFwrg
Italian,324,4,xbrQ2dHuQoFJmNxAuOky4A
Italian,349,3.5,HiNUBUR1hFwScd_OvVLQAg
Italian,265,4,_KIjhnsaui-wF9OePRZ5NA
Italian,86,4,O5Cm2yU32-Epf4HKEFAJEQ
Italian,148,4,tsvElYYtUBAEdfK6plnxlg
Italian,367,3.5,gsL7pm6HbYqKH-gx-FjxlQ
Italian,190,4,UpnHg_984LLZ28-kBB5MSQ
Italian,102,4,ntQ7O1YPMIOrQkynhXRBVg
Italian,156,4,q8wlm_XUjmSsTdTQKt2qbQ
Italian,91,4,Ty1MvJz88DeNmX0eDHeMyQ
Italian,855,3.5,cGqMEMQFtkB3hIGfLy2R3A
Italian,215,4,65RUNbor7l0IJcRrd4itTQ
Italian,160,4,RVKZSIN16FNL0ZXD6OUMrA
Italian,143,4.5,He5DhOW-vf1WHjzQ_NMnTA
Italian,289,3.5,JYE16G0z-wo1MTyYchhVCA
Italian,342,4,19zArMBG2qW2k16Y0i2aBA
Italian,40,4.5,m3PS0tIaa0ChcP8Y5S-DrQ
Italian,235,3.5,sB8-R8-FYj-kJrSzTlbmgw
Italian,95,4,Dexx-i2E_lb2GZ-C3o8T1Q
Italian,1112,4,KpBfFpjzsGvvqAzCasVW0g
Italian,318,4,iBPQRnM_TMQX6tYdjCbCXA
Italian,72,4,m4MPLIv-WsGdcB7GReE06Q
Italian,21,4.5,0UIUQWmwf_yxyygLXPQ0Hw
Italian,307,4,oUVX94JtKyLPXozC2hemCg
Italian,687,4,5ZEFbq_AQV5VQFG2JKYzlA
Italian,105,4,CygcAgexrpJGY8iWp7QqnA
Italian,54,4,vAMKgIUWCrYxjfhceCCNAQ
Italian,478,4,DtnlLLvcqeEUIyZTypHnzw
Italian,281,3.5,GAvyDral555vltKrupUcjw
Italian,19,4.5,wp5BpfUi9Aa4T0Gk0bnhag
Italian,344,4,cDUait5j29Pe0QynQ3JtYQ
Italian,199,4,dvkQIG20RjgNi-SwRr_1CQ
Italian,141,4,R86cJxXMiXRyqzlF24esgg
Italian,24,4.5,3X3n5JtRZHwOlHnMkQTjfw
Italian,94,3.5,OmB4X44Ru8gjD6qgSNlXdg
Italian,120,4,aPmTYRZ6mYgpvpNpmI_Wdg
Italian,256,3.5,fmdEiai0e4agyTEqFUWJmw
Italian,20,3.5,a-XBTXQM4qigxUgpTmS7Fg
Italian,81,4,Vm6_cXz8hbvZhot0m1aaRg
Italian,65,3.5,hhqUkocxtcnILE4hKFCoPg
Italian,982,4,eVk4F9ixl89zyUHJ1G2Aiw
Italian,229,3.5,ZlwjT-jygnYqM5qDE0CuLQ
Italian,24,4,OY70rYTi8Qtmb89IWRUOaQ
Italian,107,4,8PyKaU-YM0HOAfxWsjcwmg
Italian,86,3.5,qYDoWRdntIApGW6fEUHWIQ
Italian,205,4.5,xzN2k19JXDYjOWAhNw62aw
Italian,206,4.5,MeQU-nGaQvX12VXYOyzavQ
Italian,294,3.5,gTEoEsssfbjl76Opf5bP9g
Italian,166,3.5,megxpLA5KciBJbW-jNm2RQ
Italian,389,3.5,E1RvMNZ4re4TnKarjx14Zw
Italian,52,4,ezu7Ai6ADfHDYCklvuipWA
Italian,107,3.5,i5cdbiw1KRyg4w0X44ZBwA
Italian,434,4,CAGAWbPE8uPr2VVvEnv0ZA
Italian,562,3.5,M4pCWzdBCkp2g_d834a7Hw
Italian,133,4,kS04TICXd1-0iZ4rgEWmvQ
Italian,263,4,7cOibAFiGbSsSWo27SLIgw
Italian,135,4.5,OwDRIugcA4LkUuTRqpJsog
Italian,470,3.5,Jwb556DrGTEZryeV7XgZmQ
Italian,382,4.5,LnMRZhKtOrW1eL04FiPYTg
Italian,233,4.5,zDujEq9qZk13nBcG2PH4tA
Italian,27,4,fyC2cBsQ0FsMJmv0jSworg
Italian,99,3.5,QUTSHrHw3qRZjf749VM1Yg
Italian,451,4,ZMFj1vCfQWdSAtwyjqRUlw
Italian,72,4,2Nwmd7-1d1rI6lb9QSSYYA
Italian,170,3.5,XoTaRa6uAkO2OBV0-rYv3w
Italian,166,3.5,FpgzHQMSNTTjagrKXxOw5A
Italian,47,3.5,qTHBQdWfw1RSCjQwoUcLiw
Italian,576,3.5,6aVgixwks8EgirE1JtyDAQ
Italian,994,3.5,ONEe1U1fNGT80jAEE0sCrg
Italian,50,4,o1DJJkCqfKRMojvnJyh_JA
Italian,589,3.5,jDIVPYpxQAk1HUAi0NIlQw
Italian,124,4,1EZRvi0aGxpPfXq2EkUtBw
Italian,1012,3.5,S8OKQ5S40oZ1Rr5RbC0jdg
Italian,1060,4,bEXTA_Gwo2oVg4gnFd9fNA
Italian,366,4,HD0e3eHwv573qHZOJJitWg
Italian,1232,4,d7Asc4q2ImoPlA_BhfroTQ
Italian,212,4,1htK0vS5FAHaXXtpAQperQ
Italian,316,4,Tp3MF3DNXuW41A10PQ2nFw
Italian,243,3.5,VUcrIqM40HWWb2sxAS9mLA
Italian,179,4,pr_CLSHRCs2lWADPOKKxcw
Italian,132,3.5,Irw7QQBsndbB2ATXeB4pYA
Italian,581,4,BgGz5IdV53bGb4o7opR5zg
Italian,120,4.5,YvSCXoj-z1eS2soiXQSIFQ
Italian,424,4,VqnPcfqYltgxAkIuTaGkYg
Italian,214,3.5,msLQTFzfsHUUr8UdLnQDTA
Italian,2636,4,P4hm-IKNMbBbtfWSvPf25A
Italian,10,3.5,zGGIbJyhDZQk3y-PbUVdsA
Italian,102,3.5,EZNw56hywTm1PJNYOMbfHQ
Italian,170,4,ry0nAQiUn8bpNAruY_5wfw
Italian,241,4,NZaq_ygLr4N8-blY5dGx-g
Italian,386,4,os09iVkYkzIg9G1xEIepiA
Italian,313,3.5,Kz7hn14j6KXf_gYeC99rUg
Italian,192,4,LZcpNrQQqC5IWbE4c-9Cyw
Italian,237,4.5,D0LsGudLqLabXbhEPMkw6A
Italian,724,4,na-2_gQCY7ccS2ZkLJDumQ
Italian,175,4,bW3mY-voyav37nU0uaLmNQ
Italian,92,4.5,rTzojTIarMjh_X7YPliySw
Italian,104,4,q0HBfS9eJ9AeuaWQ3Ronqw
Italian,154,3.5,4K0doiBddco60kl0W04a3Q
Italian,273,3.5,OWAfPuMnSqn7Ru1_RNH8fw
Italian,281,4,tJxAlyeT5PRbUIyJ2wsv-A
Italian,244,4,YoLxK5EG8UgnueKAe7hj0g
Italian,170,3.5,q6ux26c-SfK-679y9lvVbw
Italian,92,4,j9uuXTmbt4JCphSVg5DpgQ
Italian,145,3.5,XyICIfSun7HWtBEUFux2PQ
Italian,52,4,aHRcUI_UqFNV87GF7WRIDQ
Italian,217,3.5,J0SZjwe0Rc-H6mzl0oByxQ
Italian,278,4,yT9z4u2p259TvziLijowoA
Italian,592,3.5,EL5Y6BSinmUte5VW4Eh54Q
Italian,51,4.5,zRhDhbutGwC9KY_U_5VYdw
Italian,270,4,-8_vEcBA2Lqd8786S-Ss-g
Italian,727,4,yc4vsT-Q4Ej1_9hr94DxkQ
Italian,469,3.5,OCTiJwvjoK81WoDwsTkFvA
Italian,376,3.5,JSexQM-wn8HvWmfxu_m5ZA
Italian,123,3.5,505bv6h3VnN6SekdHCr8Sw
Italian,55,4,eby9pE6FzmwjoYRVzDpzew
Italian,1350,4,yH6t1JWcwkdWG4CS5KPvow
Italian,91,3,YmUKLOG4sTAShvyURuq2zw
Italian,359,3.5,MT_a_Tg3ENdxqZFQyJocgQ
Italian,311,3.5,W9wDa_EB0h2p5JG6P6lyZw
Italian,190,3.5,penftLPo6kx6qCtbsuyLog
Italian,336,4,Fu7J2Fwoj_S6Jpg9dULzKg
Italian,177,4,NqYET0OyJKGfm9dJG8iDcg
Italian,15,4,oqA75iXtO_h8YnsLmjLk8w
Italian,115,4,9mawr6QwVHm5q8JRXPFjPA
Italian,177,4,k1zrPPGGMQdlHopP3MnxrQ
Italian,630,3.5,6n7D4amt9vEruR73tt3S9w
Italian,233,4,7pvTicRAhXB1Ld74MWjkXQ
Italian,40,4,NBgDoMiF4tj5aS7V7zayoA
Italian,426,4,zwOAiVT4pAmpNGXzj-t5MA
Italian,237,3.5,YE4pvo8ectzEaRYGqUgFcA
Italian,33,4.5,OsEMa_QiTDiwSmoRmf8O3g
Italian,216,4,s5nPO911cYB2chdwqSqT9g
Italian,84,4,PccEsrdFfkB3UsVndMspLQ
Italian,60,4,nVtJOWn3XlL6MSZ-YnU6iA
Italian,64,4,C-V8rvmamxMzu7EoQkcFrg
Italian,381,4,bjzBkF2FFMsdkCk50xseFQ
Italian,50,4.5,vBg0q84nTn0IJH7fJbE4ow
Italian,228,3.5,XzkmePjJC0ryuqZp5qd12A
Italian,486,4,GqTgQEqwf3k5JyE7DHDhjw
Italian,122,4.5,qUOxvK1j0F293sZk5PdSBg
Italian,357,4,kDJbzzmCEjFbyDQ-lSygvw
Italian,644,3.5,jo30o65XFWmgMJS86zFiFQ
Italian,102,4.5,_eImQkZt0MlQ0jLZH2LrTQ
Italian,1778,4,VtJd1l64kqUUyWacwK0J2Q
Italian,561,3.5,iEUXrUUqGfUhpgYYSr5Zig
Italian,13,4.5,ZQrmos0TEPCmMHQUreYvpw
Italian,222,3.5,9HuYLy_4hmQWkbKlKyWagQ
Italian,766,4,WHQpLvxkCK_BMtF8pIShnQ
Italian,377,3.5,HPvz-PHt2PYWV_X9eQSlnA
Italian,115,3.5,yXwzpfdsDQqg9k5odYonFw
Italian,162,3.5,tLYvKy-KTS1iuDx9QWwoRw
Italian,134,4.5,DOmcM66qzKHbj-n1LTJyHQ
Italian,245,3.5,xKZSIBaGkXX7ppIceuhiQQ
Italian,378,3.5,gjZpcE-X4zQOEqWQPelLgg
Italian,179,4,zTK8reqKrmV7U71YVHYYjg
Italian,284,4.5,3n96VKiKG5Tte8z-U-TaLg
Italian,14,3.5,njVlqTOaQUEjDRJV_KRcjA
Italian,229,3.5,nSk_zCJESMKGLHyJTPPlZA
Italian,454,4,kLJfizeHMQqesp1K9mfUtg
Italian,167,4,VWErTDzcg23iiohqyc1AQQ
Italian,274,3.5,76y4aMBY0lT6zfJLy2EH-Q
Italian,487,4,a4WZUTKn90dOkeY38JHNjQ
Italian,472,3.5,#NAME?
Italian,130,3.5,Tias1_QRB5L-gzoSNNhOMA
Italian,524,4,h9rymMeMUMOxQ9d93U0YDg
Italian,1408,4,xQ445GaWVN5Aa3sFX9OoIg
Italian,320,4,DCiEo7qucPaEj7Gtdj1U9A
Italian,59,4,G-b9kvnRh0pLi4fsdcmwjg
Italian,56,4,oEjWa3AETzPQfM3S1wRiLA
Italian,81,4,ZSDq6s2BFnvZEU4apxXbew
Italian,222,3.5,0frCoaUJ_XWiz1BXiHBcwg
Italian,631,4,r_fUOUhz-pHZxFDV1hzy0w
Italian,57,4,wOq-Jt26jnFf_rhF4r5D6w
Italian,112,3.5,xEdAaZTNNHRZbvzBuSjcCg
Italian,139,4.5,Sp-vnk-waTvKblG_88M4TA
Italian,775,4,F2YbqhVr6hBsFrDCyr6M_w
Italian,14,3.5,F-eRrDik2KK0sNjpGiNbAg
Italian,30,4.5,UDctdHFr042j8-ZfG2Kf2Q
Italian,29,4,FRp1NwIyp6tkDU986cJkXQ
Italian,200,4,I6Wg1NFYAAVzM2OpsdqcXA
Italian,151,4,rbIrit8gZwfyEOdEOeX7jg
Italian,523,4,kVrTff8uDMSBAaceBwQ7dg
Italian,354,3.5,KOaeW18qq4C03Dfd06IXPQ
Italian,362,4,WNOUPEZ6J8SZVSaK6Q3e-A
Italian,294,4,pC_QwLpeL2Enk4hBgDcRqQ
Italian,175,4,I0i9YzRBQn6MKIUFIHpeBQ
Italian,386,3.5,TsYrzVVtkKO4Asrk_L9stw
Italian,81,3.5,u74abDRXzo1vVhM-m5To5g
Italian,158,3.5,VlaFY8ASgOvrzZ3I8sG6Dg
Italian,364,4,D-smGg8zFQzk40EdessZ5w
Italian,154,3.5,yoowH3_Q775Kg-dRhF_q7Q
Italian,63,3.5,uPXehVdHJ_aM1V17iNfSSg
Italian,463,4,ip733nbgjaMMazfQ-Ibhgg
Italian,62,4,OHgGIQm3TLyBCi2oxgRYWg
Italian,280,3.5,syu8oCU9h3X9hfAE_lpADw
Italian,175,3.5,WBXiKTyBBE5GUN_c2VD5bA
Italian,519,3.5,gGkkzrcHh1xS-S55OsuKsw
Italian,578,3.5,YT5Ywu9y190B4IGIlBetzA
Italian,155,3.5,piH-TNcmjLq2NHE4ZtbrBA
Italian,29,3,2F-7XCoPS1mbdy9ioqWuqw
Italian,241,3.5,IUMTe7g19htqG7MXrsP5NQ
Italian,87,4.5,pEJ5Zw3ogzbCpWAa6buJjg
Italian,152,4,bppjJw5J8Ht6WgGp1bzPtQ
Italian,137,3.5,dWc0ijADaD6ZdclJ5LqQdg
Italian,160,4,MdFV5IBcX-Ni6I4Zy1EqIw
Italian,154,4,V0zC3awsklyxC0GFzmaTLg
Italian,24,3.5,aZONncGgZrLtISLq7ili7g
Italian,321,3.5,mOoZZa6WIsgihc_TqyQcXw
Italian,172,4,fH8DkdRerw5LJ7fZZHRfeA
Italian,194,3.5,7QUfJwuPgiTYa96TUqmzvQ
